,English,Yoruba
1354,Roughhousing keeps the young of the cane rat from learning wisdom.,Àṣàyá kì í jẹ́ kí ọmọ ọ̀yà ó gbọ́n.
1355,What one puts aside is what one returns to find; whoever dumps water ahead of him/her will step on wet earth.,Àṣesílẹ̀ làbọ̀wábá; ẹni tó da omi síwájú á tẹlẹ̀ tútù.
1356,Only the newly weaned cat suffers; eventually it will learn to kill mice.,Àṣẹ̀ṣẹ̀wọ́n ológbò ní ń jìyà; bó bá pẹ́ títí a tó ekuú pa.
1357,Difficult-to-wear like the garment of immoderation.,Aṣòroówọ̀ bí ẹ̀wù àṣejù.
1358,Pepper is small; its fight is much bigger.,Ataá kéré; ìjá jù ú.
1359,Person-who-stones-and-breaks-partridge's-eggs; the eyes find what the eyes seek.,Atàkò fọ́ ẹyin àparò; ohun ojú ń wá lojúú ń rí.
1360,Alligator pepper has someone to tend it and it mocks the òbùró tree; had the òbùró tree someone to tend it it would look better than alligator pepper.,Ataareé rẹ́ni tún ìdíi rẹ̀ ṣe ó ń fi òbùró ṣẹ̀sín; òbùró ìbá rẹ́ni tún ìdíi rẹ̀ ṣe a sunwọ̀n jú ataare lọ.
1361,"A-creature-that-learns-wisdom-in-reverse-order, dog-with-severed-ears; after its ears have been severed it hides the razor.",Atẹ̀yìnrọ́gbọ́n agétí ajá; a gé e létí tán ó fabẹ pamọ́.
1362,One's palm does not deceive one.,Àtẹ́lẹwọ́ ẹni kì í tanni.
1363,The-seeker-of-all-things-from-God does not yield to impatience.,1e Atọrọ-ohun-gbogbo-lọ́wọ́-Ọlọ́run kì í kánjú.
1364,Persistent-staring ruins a friendship; one looks only glancingly at those looking at one.,Àwòfín ní ń mú ọ̀rẹ́ bàjẹ́; fírí là ń wo ẹni tí ń woni.
1365,"If a single Colubus monkey sees you, be sure that two hundred of them have seen you.",Àáyá kan-án bẹ̀ ọ́ wò; igba wọ́n ti rí ọ.
1366,"The-impatient-reporter, wife of the hunter, she says that her husband killed the first and killed the sixth.","Ayáraròyìn, aya ọdẹ, ó ní ọkọ òun pa èkínní, ó pa ẹ̀kẹfà."
1367,"The cultivated vegetable is contented, so it sends for its wild variety; the Nupe (Fulani) person is so comfortable that he builds a tall house.",Àyé gba ògùnmọ̀ ó ránṣẹ́ sí òdú; àyé gba Tápà ó kọ́lé ìgunnu.
1368,Life is nothing to enjoy heedlessly.,Ayé ò ṣéé fipá jẹ.
1369,“Help me catch a chicken” does not scrape his knees.,“Bá mi mádìẹ” kì í fi orúnkún bó.
1370,The man of the house died and they put an invalid in his place; weeping climbs upon weeping.,"Baálé ilé kú, wọ́n fi olókùnrùn rọ́lé; ẹkún ń gorí ẹkún."
1371,“The patriarch of the compound called me but I did not respond” dies of anxiety.,"“Baálé pè mí n kò wá”, ọ̀hànhàn ní ń pa wọ́n."
1372,"Counsel with your inside, do not counsel with people; “good” people are no longer to be found; the world has turned false.","Bánú sọ, má bàá èèyàn sọ; èèyàn ò sí; ayé ti dèké."
1373,"If one takes a bite of a cricket, one should put a little in one's pocket.","Bí a bá bu ìrẹ̀ jẹ, ká bu ìrẹ̀ sápò."
1374,"If one insults a king and denies doing so, the king leaves one in peace.","Bí a bá bu ọba tí a sẹ́, ọba a fini sílẹ."
1375,"If one insults the king, one denies doing so; if one insults the chief minister, one denies doing so.","Bí a bá bú ọba, à sẹ́; bí a bá bú ọ̀ṣọ̀run, à sẹ́."
1376,"If one keeps silent, what is in one's body keeps silent with one.","Bí a bá dákẹ́, tara ẹni a báni dákẹ́."
1377,"If one drags a sheep to present to a masquerader, one lets go of its leash.","Bí a bá fa àgbò féégún, à fi okùn-un rẹ̀ sílẹ̀."
1378,"If one loves one's friend beyond reason, when that friend bumps his/her head a fight results.","Bí a bá fẹ́ràn ọ̀rẹ́ ẹni láfẹ̀ẹ́jù, bó bá forígbún, ìjà ní ń dà."
1379,"If one scratches an itch as long as the sensation is pleasant, one will scratch down to the bone.","Bí a bá fi dídùn họ ifò̩n, a ó họra dé eegun."
1380,"If one approaches a dried-up tree as one would a green one, it is liable to crash on one and crush one to death.","Bí a bá fi ojú igi gbígbẹ wo tútù, tútùú lè wó pani."
1381,"If one takes three years to prepare for one's madness, when will one start biting people?","Bí a bá fi ọdún mẹ́ta pilẹ̀ṣẹ̀ẹ wèrè, ọjọ́ wo la ó bunijẹ?"
1382,"If one spends three years flapping one's arms, how many years will one take to fly?","Bí a bá fi ọdún mẹ́ta ṣánpá, ọdún mélòó la ó fi fò?"
1383,"If one gives a girl away in marriage with one hand, ten hands will not suffice to take her back.","Bí a bá fi ọwọ́ kan fọmọ fọ́kọ, ọwọ́ mẹ́wẹ̀ẹ̀wá kì í ṣeé gbà á mọ́."
1384,"If one chases a person and does not catch up with the person, one should moderate one's hatred of the person.","Bí a bá lé ẹni, tí a kò bá ẹni, ìwọ̀n là ń bá ẹnií ṣọ̀tá mọ."
1385,"If one attempts to cut a tree, one will cut people.","Bí a bá ní ká bẹ́ igi, a ó bẹ̀ẹ́ èèyàn."
1386,"If one wishes to clean one's plate of dry bean grits, one does not keep scraping the remnants from one's fingers onto the plate.","Bí a bá ní ká jẹ èkuru kó tán, a kì í gbọn ọwọ́ọ rẹ̀ sáwo."
1387,"Even though we are quarrelling, should we wish each other dead?","Bí a bá ń jà, bí í kákú là ń wí?"
1388,"If one expects a loss, one should make a gift of what one has.","Bí a bá ń retí òfò, ká fi ohun tọrẹ."
1389,"If one talks of the dog, one should also talk of the pot one will use to cook it.","Bí a bá perí ajá, ká perí ìkòkò tí a ó fi sè é."
1390,"When one sees women one boasts of war; when one sees women one talks of battle; when one gets to battle, one lies low.",Bí a bá róbìnrin à lérí ogun; bí a bá róbìnrin à sọ̀rọ̀ ìjà; bí a dé ojú ogun à ba búbú.
1391,"If one has been told that a bird will eat one's eyes, when one sees the tiniest of birds, one takes to one's heels.","Bí a bá sọ́ pé ẹyẹ ni yó jẹ ojú ẹni, bí a rí tí-ń-tín, a ó máa sá lọ."
1392,"If one throws a stone into the market place, it hits someone from one's household.","Bí a bá sọ̀kò sí àárín ọjà, ará ilé ẹni ní ń bà."
1393,Whatever one says to a talebearer one says to a basket that has lost its bottom.,"Bí a bá sọ̀rọ̀ fún olófòófó, ajádìí agbọ̀n la sọ ọ́ sí."
1394,"If one exposes one's anus to view, people will fill it with hot water.","Bí a bá ṣí ìdí ẹni sókè, ọmọ aráyé á rọ omi gbígbóná sí i."
1395,If one speaks it sounds as though one was speaking in proverbs; if one does not speak it seems as though one was picking a fight.,Bí a bá wí a dàbí òwe; bí a ò bá wí a dàbí ìjà.
1396,"If one's stomach is not immune to nausea, one does not eat roaches.","Bí a kò bá láyàa rìndọ̀rìndọ̀, a kì í jẹ aáyán."
1397,"If one is unable (or unwilling) to die, one accepts consolation.","Bí a kò bá lè kú, ìpẹ̀ là ń gbà."
1398,"If one is no match for the husband, one does not hit the wife.","Bí a kò bá lè mú ọkọ, a kì í na obìnrin-in rẹ."
1399,"If one has no money for lamp oil, one eats in the daytime, and one sweeps the house and goes to sleep in good time.","Bí a kò bá lówó aládìn-ín, à jẹun lójúmọmọ, à gbálẹ̀ sùn wàrà."
1400,"If one does not have twelve hundred cowries in savings, one does not purchase yams worth fourteen hundred cowries.","Bí a kò bá ní èsè ẹ̀fà, a kì í kó iṣu òje."
1401,If one cannot find the official gate keeper one dares not enter the king's palace.,Bí a kò bá rí wọlé-wọ̀de a ò gbọdọ̀ wọlé ọba.
1402,"If one has done nothing for Earth, one does not swear by it.","Bí a kò bá ṣe fún ilẹ̀, a kì í fi ọwọ́ sọ ọ́."
1403,"If one has no money to buy a slave, one gives one's chicken a name.","Bí a kò rówó ra ẹrú, à sọ adìẹ ẹni lórúkọ."
1404,How it will be accomplished will reveal itself.,Bí a ó ti ṣe é ní ń fi araa rẹ̀ hàn.
1405,"If a chicken always keeps to the ground, it becomes flightless.",Bí adìẹ́ bá gbélẹ̀ a ya òpìpì.
1406,"If an elephant is not sure of its anus, it does not swallow whole coconuts.","Bí àjànàkú ò bá gbẹ́kẹ̀lé fùrọ̀, kì í mi òdù àgbọn."
1407,"When a witch has drunk oil, she calms down.","Bí àjẹ́ bá mupo, ojúu rẹ̀ a rọ̀."
1408,"If a powerful person mistreats you, burst into laughter.","Bí alágbáraá bá jẹ ọ́ níyà, fẹ̀rín sí i."
1409,"When the chameleon wishes to go by, the black ants refrain from stinging.","Bí alágẹmọọ́ bá fẹ́ kọjá, ìjàm̀pere ò níí jà."
1410,"When night falls, the leper walks and struts.","Bí alẹ́ bá lẹ́, adẹ́tẹ̀ a rìn, a yan."
1411,"If the kite is displaying anger, the best response for the trader is patience.","Bí àṣá bá ń bínú, sùúrù ló yẹ ọlọ́jà."
1412,It is according to the flight pattern of the standardwinged nightjar  that one throws stones at it.,"Bí aáṣẹ́ bá ti ń fò, bẹ́ẹ̀ la ti ń sọ̀kò sí i."
1413,"As the initiate of mysteries drums, so the initiate of mysteries dances.",Bí awó ti ń lù lawó ti ń jó.
1414,"If the bàtá drum sounds too loudly, it tears.","Bí bàtá bá ró àrójù, yíya ní ń ya."
1415,"If a worm makes a heap, it is itself that it will plant in it.","Bí ekòló bá kọ ebè, araa rẹ̀ ni yó gbìn sí i."
1416,It is when the snail wants to invite death that it lays eggs.,Bí èṣù ikú bá ń ṣe ìgbín nìgbín ń yẹ́yin.
1417,"If fish sleeps, fish will devour fish.","Bí ẹjá bá sùn, ẹja á fi ẹja jẹ."
1418,"If the owner of the backyard does not sleep, one stays in the backyard for a long time, sooner or later the owner of the house will fall asleep.","Bí ẹlẹ́yìnkùlé ò sùn, à pẹ́ lẹ́yìnkùlée rẹ̀ títí; bó pẹ́ títí orun a gbé onílé lọ."
1419,"If the person involved in a case acknowledges his or her guilt, he or she does not last long on his or her knees.","Bí ẹlẹ́jọ́ bá mọ ẹjọ́ọ rẹ̀ lẹ́bi, kì í pẹ́ níkùnúnlẹ̀."
1420,"If anyone defies the Orò mystery, it does away with him or her.","Bí ẹnìkán bá fojú di Orò, Orò a gbé e."
1421,"If a person does what no one has ever done before, his eyes will see what no one has ever seen before.","Bí ẹnìkán ṣe ohun tí ẹnìkan ò ṣe rí, ojúu rẹ̀ á rí ohun tí ẹnìkan ò rí rí."
1422,If the wolf does not have faith in its anus it does not swallow bones.,"Bí ìdí ìkokò kò bá dá a lójú, kì í gbé egungun mì."
1423,"As though he were stumbling on treasures, thus a youth brings trouble into the household.",Bí ìfà bí ìfà lọmọdé fi ń dáràn wọlé.
1424,"When the house is deserted, the leper will walk and strut.","Bí ilé bá dá, adẹ́tẹ̀ a rìn, a yan."
1425,"If a drum makes too much noise, it breaks.","Bí ìlùú bá dún àdúnjù, yó fàya."
1426,"If one is on fire and one's child is on fire, one douses one's fire first.","Bí iná bá jóni, tó jó ọmọ ẹni, tara ẹni là ń kọ́ gbọ̀n."
1427,"If one's yam is white, one eats it furtively.","Bí iṣu ẹní bá funfun, à fọwọ́ bò ó jẹ."
1428,"If the owner of the job is absent the job does not progress; if the person who engaged the help is absent no help is given; when the back of the person who engaged help is turned, one lifts one's hands from the job.",Bí kò bá sí oníṣẹ́ iṣẹ́ ò leè lọ; bí kò bá sí ọlọ́wẹ̀ a kì í ṣọ̀wẹ̀; àkẹ̀yìnsí ọlọ́wẹ̀ là ń ṣípá.
1429,"If you wish to buy okro, buy okro; if you wish to receive a gratuity do so; a child does not come to a tiger hunt and catch rats.","Bí o máa ra ilá ra ilá, bí o máa gba ènì gba ènì; ọmọdé kì í wá sọ́ja Agbó-mẹ́kùn kó wá mú eku."
1430,If a woman enters the ritual grove of the orò cult no one will ever see her return.,"Bí obìnrín bá wọgbó orò, a ò lè rí àbọ̀ọ ẹ̀ mọ́."
1431,"If one does not trust one's cudgel, one does not try it on one's own head.","Bí ògbó ẹni ò bá dánilójú, a kì í fi gbárí wò."
1432,"If the monkey is not certain about a tree, it does not climb it.","Bí ojú alákẹdun ò dá igi, kì í gùn ún."
1433,"If the face of the person who farted is baleful, one does not make a big fuss about the fart.","Bí ojú onísó ò bá sunwọ̀n, a kì í lọ̀ ọ́."
1434,"When a cat kills a mouse, it uses the tail as a sentry.","Bí ológbòó bá pa eku, a fi ìrùu rẹ̀ dẹlé."
1435,"When a cat begins to kill guinea pigs, one knows it is ready to go.","Bí ológbòó bá ṣẹ̀ ń pa ẹmọ́, à mọ̀ pé ó máa lọ."
1436,"If the butt of a proverb recognizes it but does not acknowledge it, he is afraid of a fight.","Bí olóweé bá mọ òwee rẹ̀, tí kò já a, ẹ̀rù ìjà ń bà á ni."
1437,"As today is, tomorrow will not be, hence the diviner consults the oracle every five days.","Bí òní ti rí, ọ̀la ò rí bẹ́ẹ̀, ni babaláwoó fi ń dÍfá lọ́rọọrún."
1438,"If the owner of the yams cuts them for porridge, the person who gleans what sticks to the peelings is at a loss for what to do.","Bí oníṣú bá fi iṣuu rẹ̀ se ẹ̀bẹ, ọgbọ́n a tán nínú a-tu-èèpo-jẹ."
1439,"If goodness is excessive, it becomes evil.","Bí ooré bá pọ̀ lápọ̀jù, ibi ní ń dà."
1440,"If a proverb does not apply to a situation, one does not use it.","Bí òwe ò bá jọ òwe, a kì í pa á."
1441,"If one's daughter is beautiful, one may acknowledge that she is beautiful, but one may not make her one's wife.","Bí ọmọ ẹní bá dára, ká sọ pé ó dára; bíi ká fi ṣaya ẹni kọ́."
1442,"If a child strikes his head against the mahogany bean tree the tree will kill him; if he strikes his head against the ìrókò tree, the tree will accost him on his way.","Bí ọmọdé bá dárí sọ apá, apá á pá; bó bá dárí sọ ìrókò, ìrókò a kò ó lọ́nà."
1443,If a child has not seen the leavings of a lion in the forest he prays that he might be killed by an animal like the leopard.,"Bí ọmọdé ò rí àjẹkùu kìnìún nínú igbo, a ní kí ẹran bí ẹkùn ó pa òun."
1444,"When a trail comes to a rock, it ends.","Bí ọ̀nàá dé orí àpáta, níṣe ní ń pin."
1445,"If a matter is dark, one peeps at it under cover.","Bí ọ̀ràn-án bá ṣú òkùnkùn, à bẹ̀ ẹ́ wò lábẹ́."
1446,"If a problem is not over, one stays in place; it is the over-eager person who comes to grief.","Bí ọ̀ràn ò tán, ibì kan là ń gbé; arékété lohun ń ṣe."
1447,If wine fills the stomach it intoxicates a child; if there is too much sun it makes a child go insane; if one has too much authority one goes mad; spinach grew in too great abundance by the stream and became ordinary weed.,"Bí ọtí bá kún inú, ọtí á pọmọ; bí oòrùn-ún bá pọ̀ lápọ̀jù a sọ ọmọ di wèrè; bí a bá lọ́ba lánìíjù a sínni níwín; tẹ̀tẹ̀ ẹ̀gún pọ̀ lódò o di olú eri."
1448,"If one has not laid one's hand on the hilt of the sword, one does not ask what death killed one's father.","Bí ọwọ́ ò bá tẹ èkù idà, a kì í bèrè ikú tó pa baba ẹni."
