,english,yoruba
1187,These two items now for Esubiyi!,Àwọn nǹkan méjì yìí ti wà nílẹ̀ fún Èṣùníyì.
1188,"The time was near, when Labake would run of the house into the streets naked: when she would pitch her home at the market square, when she would crawl on her knees to Esuniyi's camp in the isolated area of the forest in the district!","Àsìkò náà ti súnmọ́, ti Làbákẹ́ á sáré jáde nínú ilé níhòòhò wọ òpópónà: ìgbà tí ó máa ṣo gbàgede ọjà di ilé, ìgbàtí á rákò lórí orúnkún rẹ̀ wọ ọgbà Èṣùníyì tí ó wà ní agbèègbè ìyàsọ́tọ̀ nínú igbó ìgbèriko."
1189,"So far so good, that about summed up the radiance on Mama's face as she related the story of her successful visit to town to Esuniyi.",Gbogbo ìyẹn ló yọ́risí ìdánmọ́rántó hàn lójú màmá bí ó ṣe ń ròyìn ìtàn àseyọrí ìrìnàjò rẹ̀ sí ìgboro fún Èṣùníyì.
1190,"Alamu's condition had improved, Alamu would not suffer the indignity of having his head shaved. He would not suffer the humiliation of being thrown inside the dark room of the mad house with those eccentric inmates velling and hooting.","Ipò Àlàmú ti yàtọ̀, kò ní i kan àbùkù orí fífọ́ mọ́. Kò ní jiyà ìrẹnisílẹ̀ tí wọn á ti jù ú sí yàrádúdú ilé ẁer̀e pẹ̀lú àwọn ògidì asínwín tí won máa ń han tí won tún ń pariwo gẹ́gẹ́ bí alágbàágbé."
1191,"I can still see trouble,' Mama heard Esuniyi say, ""Trouble is not yet over completely.""","""Wàhálà ni mo sì i ń ri yìí"", màmá gbọ́ ti Èṣùníyì sọ èyí “Ìjọ̀ngbọ̀n ó tí ì parí pátápátá."
1192,"As long as the enemies agent remains with your son at home, anything could still happen"".","Ní wọ̀n ìgbà tí aṣojú àwọn ọ̀tá bá sì wà nínú ilé pẹ̀lú ọmọ rẹ̀, ohunkohun ló sì le sẹlẹ̀."
1193,"Mama looked at Esuniyi, ""what shall we do now with Labake?""","Màmá wò Èṣùníyì, ""Kí la wá fẹ́ ṣe pẹ̀lú Làbákẹ́ báyìí?""."
1194,Accursed Labake.,Làbákẹ́ ẹni ègún.
1195,The enemies' agent.,Aṣojú àwọn ọ̀tá.
1196,"Mama felt a sharp pin pricking her heart, Labake was that pin!",Ó ń ṣe màmá bí ìgbà tí abẹ́rẹ́ tó mú gún-un lọ́kàn Làbákẹ́ sí ní abẹ́rẹ́  náà.
1197,"She must be flushed out', Esuniyi continued, ""and very quickly too.""","""A ní láti tì í jáde"", Èṣùníyì tẹ̀síwájú, ""kíákíá sì ní pẹ̀lú."""
1198,It's only then that we can breathe properly.,Lẹ́yìn náà ní á tó le rímú mí.
1199,But with these two things you have brought now.',Sùgbọ́n pẹ̀lú nǹkan méjì tí ẹ ti mú wáyìí ...
1200,"Esuniyi held out the piece of paper inside which Labake's lock of hair and nails were wrapped.... 'No problem, Mama'","Èṣùníyì yọ bébà ti wọn di irun àti èékáná Làbákẹ́ sí yìí jáde... ""Kò sí wàhálà, Màmá""."
1201,Mama cleared her throat.,Màmá tún ọ̀nà ọ̀fun rẹ̀ ṣe.
1202,"Well, thank you. What I want you to do now is to... to... to...","Bẹ́ẹ̀, ẹ ṣeun. Ohun tí mo fẹ́ kí ẹ ṣe nísìnyí ní pé kí..kí ... kí ..."
1203,They were interrupted by the sound of a deep murmur coming from inside one of the rooms of the mad house.,Ohùn ẹjọ́ wuuru kíkí kan láti ọ́kan nínú àwọn yàrá ilé wèrè náà ní ó dà ọ̀rọ̀ mọ́ wọn lẹ́nu
1204,What I will want you to... to... to...,"""Ohun tí màá fẹ́ kí ẹ ...ẹ ...ẹ ..."""
1205,"The murmur from the mad house had now developed into a loud noise, splitting listeners'.","Ohùn wuuru tí ó wa láti inú ilé wèrè náà ti wá di ariwo ńlá, tí ó fẹ̀rẹ̀ dí ènìyàn létí."
1206,That was a common feature of Esuniyi's enclave.,Èyí ni àbùdá àhámọ́ Èṣùníyì kan.
1207,"No doubt, his people were at their game their, usual game.","Láìsí àní-àní, àwọn èèyàn rẹ̀ ti bẹ̀rẹ̀ eré ìje wọn bí wọ́n ṣe máa ń ṣe."
1208,The usual physical attack one another had probably started again.,Ìjà tí wọ́n máa ń já fún  ti bẹ̀rẹ̀ níyẹn.
1209,"Each time they started it, it was usually like hell itself breaking loose.","Nígbàkugbà tí wọ́n bá si bẹ̀rẹ̀, gbẹgẹdẹ máa ń gbiná."
1210,"They would pounce on one another, like rabies-infected dogs and snap and smack and tear.","Wọn á bo ara wọn bí i ajá ọlọ́kúnr̀un, wọn á lu ara wọn, wọn á tún ya arà wọn jẹ."
1211,The lunatics yelling noise drowned Mama's voice.,Ariwo àwọn wèrè náà mú ohùn màmá wálẹ̀.
1212,Mama had started appealing passionately to the medicine man to use all his power to eliminate Labake as quickly as possible - today or tomorrow.,"Màmá ti bẹ̀rẹ̀ si í bẹ Bàbá olóògùn pẹ̀lú ìtara, pé kí ó lọ gbogbo agbára rẹ̀ láti yanjú Làbákẹ́ ní kíákíá – lónìí sọ́la."
1213,Bring her down to her knees.,Kí ó mú un wálẹ̀ lórí orúnkún rẹ̀.
1214,"Cause the other invisible enemies of her son to wander naked into the thick jungle where hyenas and leopards would be waiting to launch a fierce attack on them, that was what she wanted.","Kí ó jẹ́ kí àwọn ọ̀tá ọmọ rẹ̀ yòókù tí ò ṣe é́ fojú rí rìn lọ níhòòhò sinú igbó kìjikìji tí ìkòkò àti àmọ̀tẹ́kùn á ti máa dúró láti dojú kọ wọ́n, ohun tí Màmá fẹ́ nìyẹn."
1215,That was what she was telling Esuniyi to do when the noise from the lunatics came on more and more compellingly.,Nǹkan tí ó ń sọ fún Èṣùníyì pé kí ó ṣe nìyẹn tí ariwo àwọn wèrè yẹn fi tún pọ̀ sí i.
1216,"Esuniyi stood up abruptly, he raced towards the direction of the noise.","Èṣùníyì dìde gírí, ó sáré sọ́na ibi tí ariwo  náà ti ń wá."
1217,"In a minute, he ran back again.","Láàárín ìṣẹ́jú kan, ó ti sárẹ padà."
1218,He rushed inside an inner room in his own Apartment.,Ó sáré wọ yàrá kan nínú iyẹwù tirẹ̀.
1219,He came out circling a long whip over head.,Ó jáde pẹ̀lú àtòrì kan tí ó ká yí orí rẹ̀.
1220,"His eyes bulged. The veins stood out in single layers over his strong arms, his lips trembled, his body shook with anger and emotion.","Ojú rẹ̀ ràn. Isan dá dúró lọ́tọ̀ ní ọwọ́ rẹ̀ líle, ètè rẹ̀ ń gbọ̀n, ara rẹ̀ ń gbọ̀n pẹ̀lú ìbínú àti ìmí-ẹ̀dùn."
1221,"At nomal times, Esubiyi would look innocent and calm, talking slowly, quickly, camestly.","Ní àwọn ìgbà tó ṣe gẹ́gẹ́, Èṣùníyì máa ń tutù, á jọ aláìsẹ̀, ara rẹ̀ balẹ̀, á máa sọ̀rọ̀ díẹ̀díẹ̀, láìpariwo pẹ̀lú ìfọ̀kansì."
1222,"He would smile gently, looking you straight in the face as he spoke.","Á rẹ́rìn-ín músẹ́ jẹ́jẹ́, á máa wojú yín bí ó ṣe ń sọ̀rọ̀."
1223,"He was then like any other man, every other man like you and me.","Nígbà yẹn ó dàbí i gbogbo ọkùnrin, bí ọkùnrin gidi bí ìwọ àti èmi."
1224,"But on such occasions as this, when this camp was in pandemonium, Esuniyi was a completely different man.","Sùgbọ́n lẹ́ẹ̀kọ̀ọ̀kan báyìí, ti yán-pọn-yán-rin bá wà nínú àgọ́ yì, Èṣùníyì máa ń di ọkùnrin àrà ọ̀tọ̀."
1225,"He would bark out orders, his voice roaring like a clap of thunder. He was a man of great strength and physique.","Á pariwo àsẹ rẹ̀, pẹ̀lú ohùn rẹ̀ tí ó ń búramú-ramù bí àtẹ́wó ààrá. Ó jẹ́ òkùnrin tí ó kúnfún okun ńlá àti ìrísí."
1226,He would grab his victim with the viciousness of an octopus and the ferocity of a tiger.,A gbá ẹni tí ó ṣè mú pẹ̀lú ìwà èérí àti ìrorò ẹkùn.
1227,The strong muscles of his arms would become tense and straighten up.,"Iṣan apá rẹ̀ á yi, á wá le koko."
1228,The bones would screech  almost cracking.,"Egungun rẹ̀ á nà, á fẹ́rẹ̀ ẹ́ lè kán."
1229,His victim would let forth a fearful yelp and recoil immediately in total submission like the trampled millipede.,"Ẹni tí ó gbá mú náà á pariwo ìbẹ̀rù, á sì padà sẹ́yìn pẹ̀lú ìjọ̀wọ́ pátápátá bí i ti ọ̀ọ̀kùn tí ati ra mọ́lẹ̀."
1230,"Apart from the use of physical force, Esubiyi had other methods.","Yàtọ̀ sí ti ipá ojú kó-ojú, Èṣùníyì ní àwọn ìlànà mìíràn."
1231,"You would see him holding his blood-stained antelope horn high up in the air, addressing the four elements - the controllers of human destiny - invoking the invisible spirit of the air to work on the boiling nerves of the lunatics and restore them to order.","Wà á rí i tí ó di ìwo ẹtù rẹ̀ ti ẹ̀jẹ̀ ti yí mú sókè nínú afẹ́fẹ́, á máa bá àwọn àwòmọ́ mẹ́rin ayé sọ̀rọ̀, àwọn adarí kádàrá ẹ̀dá – ó ń perí àwọn ẹ̀mí inú afẹ́fẹ́ láti sisẹ́ nínú iṣan gbígbóná àwọn wèrè náà kí ara wọn lè wálẹ̀."
1232,"And it would be so, if only momentarily.","Ó sì máa ri bẹ́ẹ̀, bí ó tilẹ̀ jẹ́ fún ìgbà díẹ̀."
1233,"But now, it was the ""wham-wham-wham! method.","Sùgbọ́n nísìnyí, ìlànà wámú-wámú-wámú ni ó fẹ́ lò."
1234,"For over five minutes, Mama heard the lashing sound of the whip over human bodies and shrank.","Fúnbí ì ìsẹ́jú márùn-ún, Màmá ń gbọ́ ohùn àtòrì lára àwọn ènìyàn ara rẹ̀ sì súnkì."
1235,This was truly no ordinary place.,Ibí yìí kì í ṣe ibi lásán rárá.
1236,"At the end of his punitive step, Esuniyi retumed to Mama with the composure of a normal human being, a serene look, once again, on his face.","Ní òpin ìgbésẹ̀ ìfìyà-jẹ̀nìyàn rẹ, Èṣùníyì padà lọ bá màmá pẹ̀lú ìkórajo ènìyàn tí ó pé, pẹ̀lú ojú ọmọlúàbí lẹ́ẹ̀kan sí i."
1237,"""It has to be like that"", he told Mama. ""That's how it should be Mama... otherwise ... otherwise..."" Mama nodded knowingly.","""Ó ní láti rí báyẹn"", ó sọ fún màmá, ""Bí ó ṣe yẹ kí ó rí ní yẹn màmá ...bí bẹ́ẹ̀kọ́ ...bí bẹ́ẹ̀kọ́..."" Màmá kanrí mọ́lẹ̀ ní ìdáhùn."
1238,She knew what Esuniyi's 'otherwise' meant...,"Ó mọ ohun tí ìtumọ̀ ""bí bẹ́ẹ̀kọ́"" Èṣùníyì jẹ́..."
1239,"Otherwise, the Lunatics themselves would take over the control of the mad house.","Bí bẹ́ẹ̀kọ́, àwọn wèrè fúnrawọn náà ágbàjọba ilé náà."
1240,"Otherwise, they would turn the place into a battlefield.","Bí bẹ́ẹ̀kọ́, wọn á sọ ibẹ̀ di pápá ogun."
1241,Otherwise they would attack himself one day and chase him out of his house. They can even kill him.,"Bí bẹ́ẹ̀kọ́ wọn a dojúkọ Èṣùníyì lọ́jọ kan, wọn á sì lé e jáde kúrò nínú ọgbà rẹ̀. Wọn tún lè pá a"
1242,"Otherwise, they would burn down all the buildings inside the camp and escape.","Bí bẹ́ẹ̀kọ́, wọn á dáná sun gbogbo ilé inú àgọ́ náà, wọn à sì na pápá bora."
1243,There was nothing they would not do once law and order broke down.,Kò sí nǹkan tí wọn ó le ṣe tí òfin àti àsẹ bá dàrú.
1244,Mama heaved a sigh of relief.,Màmá mí ìmí ìtura.
1245,She had cause to be Thankful to God.,Ò ní ìdí láti máa fọpẹ́ fún Elédúmàrè.
1246,"What would she do if Alamu to be there among these people and be given this harsh, acrimonious treatment?","Kí ni ìbá ṣe kání pé Àlàmú wà láàrin àwọn ènìyàn yìí, tí yóò sì gba ìhùwàsí ìroro burúku yìí?"
1247,"What would she do if it was her son that was now standing, half naked, under that tree, some yards away, pointing at nothing and talking to the empty air?","Kí ni ìbá ṣe kání ọmọ rẹ̀ ní ó dúró lábẹ́ igi ọ̀kánkán yẹn, tí ó ti fẹ́rẹ̀ ẹ́ já sí ìhòòhò tán, tí ó ń nawọ́ sí nǹkan tí ò sí, tí ó sì ń bá afẹ́fẹ́ òfìfo sọ̀rọ̀?"
1248,"If it was Alamu that was now walking round and round that small building without any motive, and in such endless merry-go-round? What would she do? Nothing.",Bí ó bá jẹ́ Àlàmú ní ó ń rìn yíká ilé kékeré yẹn láìnídìí nínú irú ìrìn láyípo yìí? Kí ni ìbá ṣe? Kò sí.
1249,If it was Alamu that was now clad in rags and urinating on the palm of his outstretched left hand and laughing?,Bí ó bá jẹ́ Àlàmú  ni ó wọ àkísà tí ó tún ń tọ̀ sí àtẹ́lẹwọ́ ọwọ́-òsì rẹ̀ tí ó ná síwájú tí ó tún ń rẹ́rìn-ín?
1250,Esuniyi watched Mama and noticed the grim look of concern over her countenance,"Èṣùníyì wo màmá, ó sì ṣàkíyèsí ìkorò tó wá lójú rẹ̀."
1251,"Mama, there is no cause for fear.","Màmá, kò sí ìdí fún ìbẹ̀rù."
1252,All will be well at last.,Ohun gbogbo á dára níkẹyìn.
1253,The whole job is as good as finished.,Gbogbo isẹ́ náà ti fẹ́rẹ̀ ẹ́ parí.
1254,But you still have to bring him here.,Sùgbọ́n ẹ ṣì ní láti mú u wá sibí
1255,"""Bring who?"" Mama asked.","""Mú tani wá?"" Màmá bèèrè"
1256,"""Bring your child Mama. Your son?""","""Ẹ mú ọmọ yín wá màmá. Ọmọkùnrin ti yin?"""
1257,You mean that... that... Alamu still has to.. to... come...,"""Èyí túmọ̀ sí pé... pé... Àlàmú tún ní láti... láti... wá"""
1258,"Yes, he must be here himself, personally.","Bẹ́ẹ̀ ni, ó ní láti wà níbí, fúnrarẹ̀."
1259,"To drink from the medicine pot, to swim inside that open whirlpool, and to be incised on the cheeks, chest and the armpits.","Á mu láti inú ìkòkò àgbo, á wẹ̀ nínú odò àgbo ní gbangba, à á sì sín gbẹ́rẹ́ sí i lẹ́rẹ̀kẹ́, ní igbá àyà àti abíyá rẹ̀."
