English	Yoruba
The Japan branch reports that 82 publishers were displaced.	Ẹ̀ka ọ́fíìsì tó wà lórílẹ̀-èdè Japan ròyìn pé, àwọn arákùnrin àtàwọn arábìnrin méjìlélọ́gọ́rin (82) ló fi ilé wọn sílẹ̀.
According to the latest report, a total of 40 homes of our brothers were damaged and one Kingdom Hall sustained minor damage.	Ìròyìn tó dé kẹ́yìn sọ pé ogójì (40) ilé àwọn arákùnrin àtàwọn arábìnrin ló bà jẹ́ àti Gbọ̀ngàn Ìjọba kan tí kò fi bẹ́ẹ̀ bà jẹ́ púpọ̀.
The branch has established a Disaster Relief Committee to care for the affected publishers.	Ẹ̀ka ọ́fíìsì náà dá Ìgbìmọ̀ Tó Ń Ṣètò Ìrànwọ́ Nígbà Àjálù sílẹ̀ kí wọ́n lè bójú tó àwọn akéde tí àjálù náà kàn.
Circuit overseers, along with local elders and publishers, are caring for the immediate spiritual and physical needs of our brothers.	Àwọn alábòójútó àyíká, àwọn alàgbà àtàwọn akéde pèsè ìtùnú àti ìṣírí látinú Bíbélì, wọ́n sì fún wọn láwọn nǹkan míì bí oúnjẹ àti aṣọ.
"We are grateful that love is moving so many to respond to the needs of our fellow believers.—2 Corinthians 8:4."""	"Inú wa dùn pé ìfẹ́ ń mú kí ọ̀pọ̀ èèyàn ran àwọn arákùnrin àtàwọn arábìnrin wa lọ́wọ́.​—2 Kọ́ríńtì 8:4."""
	
"""From September 21 to 23, 2019, Typhoon Tapah struck southern Japan with powerful winds and rain."	"""Ní September 21 sí 23, 2019, ìjì líle tí wọ́n ń pè ní Tapah rọ́ lu apá gúúsù orílẹ̀-èdè Japan pẹ̀lú atẹ́gùn àti òjò tó lágbára."
The storm caused flight cancellations, railway suspensions, and left over 30,000 homes without electricity.	Ìjì yìí ò jẹ́ káwọn ọkọ̀ òfúrufú àtàwọn ọkọ̀ ojú irin lè rìn, kódà, àwọn ilé tó lé ní ẹgbẹ̀rún lọ́nà ọgbọ̀n (30,000) ni ìjì náà ba iná mànàmáná wọn jẹ́.
In Okinawa and Kyushu, more than 50 people were injured.	Ní ìlú Okinawa àti Kyushu, àwọn tó ju àádọ́ta (50) lọ ló fara pa.
The Japan branch office reports that five publishers were injured, including one sister who was hospitalized.	Ẹ̀ka ọ́fíìsì Japan ròyìn pé àwọn akéde márùn-ún ló fara pa, wọ́n sì ní láti gbé arábìnrin kan lára wọn lọ sílé ìwòsàn.
Over 50 homes of our brothers sustained damage.	Yàtọ̀ síyẹn, ilé àwọn arákùnrin wa tó bà jẹ́ lé ní àádọ́ta (50).
A Disaster Relief Committee and responsible brothers are responding to the immediate physical and spiritual needs of the affected publishers.	Ìgbìmọ̀ Tó Ń Ṣètò Ìrànwọ́ Nígbà Àjálù àti àwọn arákùnrin tó tóótun ti ń bójú tó ohun táwọn ará yìí nílò nípa tara àti nípa tẹ̀mí.
The Japan branch will continue to monitor the effects of this typhoon and provide needed support.	Ẹ̀ka ọ́fíìsì Japan á máa báa lọ láti ṣàyẹ̀wò àwọn ohun tí ìjì yìí bà jẹ́, wọ́n á sì máa pèsè ìrànwọ́ táwọn ará nílò.
"We pray that our brothers in Japan continue to rely on Jehovah for comfort during this trial.—Psalm 94:19."""	"Àdúrà wa ni pé kí àwọn ará wa ní Japan máa bá a lọ láti gbára lé Jèhófà, Ọlọ́run ìtùnú ní àkókò wàhálà yìí.​—Sáàmù 94:19."""
	
"""On Tuesday, September 4, 2018, western Japan suffered the effects of what is being reported as the most powerful typhoon to hit the country in over two decades."	"""Ní Tuesday, September 4, 2018, ìjì líle kan jà ní ìwọ̀ oòrùn orílẹ̀-èdè Japan, ó ti lé lógún ọdún tírú ẹ̀ ti jà kẹ́yìn nílẹ̀ náà."
Authorities ordered a massive evacuation, and as anticipated, the deadly typhoon caused widespread damage.	Àwọn aláṣẹ ní kí ọ̀pọ̀lọpọ̀ kúrò níbi tí wọ́n wà. Bó sì ṣe máa ń rí lọ́pọ̀ ìgbà, ohun tí ìjì líle náà bà jẹ́ kì í ṣe kékeré.
The Japan branch has confirmed that no Jehovah’s Witnesses died.	Ẹ̀ka ọ́fíìsì wa ní Japan sọ pé kò sí Ẹlẹ́rìí Jèhófà kankan tó bá ìṣẹ̀lẹ̀ náà lọ.
However, at least 15 brothers and sisters were injured, and at least 538 homes were damaged.	Àmọ́ ó kéré tán, àwọn ará mẹ́ẹ̀ẹ́dógún (15) ló fara pa, ilé tó sì bà jẹ́ tó ọgọ́rùn-ún márùn-ún àti méjìdínlógójì (538), ó kéré tán.
Initial assessments also indicate that 44 Kingdom Halls have been damaged.	Àyẹ̀wò àkọ́kọ́ tí wọ́n ṣe fi hàn pé Gbọ̀ngàn Ìjọba mẹ́rìnlélógójì (44) ló bà jẹ́.
The Osaka and Sakai Disaster Relief Committees are collaborating to care for the relief work, which will include repairing the damaged homes as well as the important work of shepherding.	Ìgbìmọ̀ Tó Ń Ṣètò Ìrànwọ́ Nígbà Àjálù, tó wà ní ìlú Osaka àti ní Sakai ti jọ ń ṣiṣẹ́ lórí bí wọ́n á ṣe ṣèrànlọ́wọ́, títí kan bí wọ́n á ṣe tún àwọn ilé tó bà jẹ́ ṣe, tí wọ́n á sì bẹ àwọn tọ́rọ̀ náà kàn wò.
"We are thankful that Jehovah is aware of the difficulties our fellow worshippers are facing and is giving them support by means of the brotherhood.—Psalm 34:19."""	"A dúpẹ́ pé Jèhófà mọ ìṣòro tí àwọn ará wa ń ní, ó sì ń lo ẹgbẹ́ ará láti ràn wọ́n lọ́wọ́.—Sáàmù 34:19."""
	
"""On Saturday, April 13, 2019, Brother Stephen Lett of the Governing Body released the revised Japanese-language edition of the New World Translation of the Holy Scriptures."	"""Ní Saturday, April 13, 2019, Arákùnrin Stephen Lett tó jẹ́ ara Ìgbìmọ̀ Olùdarí mú Bíbélì Mímọ́ ti Ìtumọ̀ Ayé Tuntun tá a tún ṣe jáde lédè Japanese."
The revision was released during a special meeting held at the Noevir Stadium Kobe in Kobe, Japan, with 20,868 in attendance.	Inú àkànṣe ìpàdé kan tí wọ́n ṣe ní Gbọ̀ngàn ìwòran tí wọ́n ń pè ní Noevir Stadium Kobe ní ìlú Kobe lórílẹ̀-èdè Japan la ti mú Bíbélì náà jáde, àwọn ẹgbẹ̀rún lọ́nà ogún ó lé ọgọ́rùn-ún mẹ́jọ àti méjìndínláàádọ́rin (20,868) ló sì wá síbẹ̀.
The program was livestreamed to eight Assembly Halls and many Kingdom Halls in the branch territory.	A ta àtagbà ìpàdé náà sí Gbọ̀ngàn Àpéjọ mẹ́jọ àti ọ̀pọ̀ Gbọ̀ngàn Ìjọba káàkiri àwọn agbègbè tó wà lábẹ́ ẹ̀ka ọ́fíìsì Japan.
Later that day and the next day, a video recording of the meeting was shown at Kingdom Halls for those who were not tied in to the original program.	Àwọn ará tí kò láǹfààní láti wo ìpàdé náà bó ṣe ń lọ lọ́wọ́ wò ó lọ́sàn-án ọjọ́ náà tàbí lọ́jọ́ kejì láwọn Gbọ̀ngàn Ìjọba.
A grand total of 220,491 were able to enjoy the special meeting over the weekend.	Àpapọ̀ iye àwọn tó gbádùn ìpàdé yìí lópin ọ̀sẹ̀ náà jẹ́ ẹgbẹ̀rún lọ́nà ọgọ́rùn-ún méjì ó lé ogún, ọgọ́rùn-ún mẹ́rin àti mọ́kànléláàádọ́rùn-ún (220,491).
The Noevir Stadium Kobe	Gbọ̀ngàn ìwòran Noevir Stadium Kobe
We rejoice with the over 2,950 Japanese-language congregations, groups, and pregroups worldwide that now have the revised New World Translation, a powerful gift from Jehovah for personal study and for use in the ministry.—Hebrews 4:12.	A bá àwọn ará wa tó ń sọ èdè Japanese yọ̀ kárí ayé, láwọn ìjọ àtàwọn àwùjọ pẹ̀lú àwọn tí kò tíì di àwùjọ tí iye wọn fẹ́rẹ̀ẹ́ tó ẹgbẹ̀rún mẹ́ta (2,950), pé àwọn náà ti ní Bíbélì Ìtumọ̀ Ayé Tuntun, ẹ̀bùn pàtàkì ló jẹ́ látọ̀dọ̀ Jèhófà, ó sì wúlò téèyàn bá fẹ́ kẹ́kọ̀ọ́ àti lóde ẹ̀rí.—Hébérù 4:12.
Brothers and sisters happy to receive their personal copy of the revised New World Translation	Inú àwọn ará ń dùn bí wọ́n ṣe gba Bíbélì Ìtumọ̀ Ayé Tuntun tiwọn
The New World Translation has a history in Japan that goes back 45 years. In 1973, Brother Lyman Swingle, who served on the Governing Body, released the Japanese-language New World Translation of the Christian Greek Scriptures at the “Divine Victory” International Assembly in Osaka, Japan.	Ọdún márùndínláàádọ́ta (45) sẹ́yìn la kọ́kọ́ mú Bíbélì Ìtumọ̀ Ayé Tuntun jáde lórílẹ̀-èdè Japan.
During the nine years following its release, 1,140,000 copies were distributed, approximately 75 times more than the number of publishers in Japan at the time.	Arákùnrin Lyman Swingle tó jẹ́ ara Ìgbìmọ̀ Olùdarí nígbà yẹn ló mú Ìwé Mímọ́ Kristian Lédè Griki ní Ìtumọ̀ Ayé Titun jáde lédè Japanese ní Àpéjọ Àgbáyé “Ìsẹ́gun Àtọ̀runwá” tí wọ́n ṣe ní ìlú Osaka, lórílẹ̀-èdè Japan lọ́dún 1973.
In 1982, the complete New World Translation of the Holy Scriptures was released, with printing and binding done in Japan.	Láàárín ọdún mẹ́sàn tá a mú un jáde, a pín ẹ̀dà mílíọ̀nù kan ó lé ẹgbẹ̀rún lọ́nà ogóje (1,140,000) fáwọn èèyàn, èyí sì fẹ́rẹ̀ẹ́ tó ìlọ́po márùndínlọ́gọ́rin (75) iye àwọn akéde tó wà ní Japan nígbà náà. Lọ́dún 1982, a mú Ìwé Mímọ́ ní Ìtumọ̀ Ayé Tuntun jáde lódindi, orílẹ̀-èdè Japan la ti tẹ̀ ẹ́, ibẹ̀ náà la sì ti dì í pọ̀.
Now, with the release of the revised Japanese-language edition, the year 2019 marks another milestone for Bible translation by Jehovah’s people in Japan.	Ní báyìí tá a ti mú Bíbélì tá a tún ṣe jáde lédè Japanese, ọdún 2019 yìí jẹ́ mánigbàgbé nínú ìtàn iṣẹ́ ìtumọ̀ Bíbélì táwa èèyàn Jèhófà ṣe ní Japan.
"The New World Translation has been translated in whole or in part into 179 languages, including 22 complete revisions based on the 2013 revised English edition."""	"A ti mú Bíbélì Ìtumọ̀ Ayé Tuntun jáde lódindi tàbí lápá kan ní èdè mọ́kàndínlọ́gọ́sàn-án (179), méjìlélógún (22) lára rẹ̀ sì jẹ́ odindi Bíbélì tá a tún ṣe látinú ẹ̀dà tó jáde lédè Gẹ̀ẹ́sì lọ́dún 2013."""
	
"""On October 25 and 26, 2019, Typhoon Bualoi battered the eastern coast of Japan. Notably, Bualoi is the third in a series of typhoons that have struck eastern Japan since September, following typhoons Faxai and Hagibis."	"""Ní October 25 àti 26, 2019, ìjì líle kan tí wọ́n pè ní Typhoon Bualoi ṣọṣẹ́ ní apá ìlà oòrùn etíkun Japan."
This latest typhoon caused rivers to overflow their banks, resulting in heavy regional flooding.	Ohun tó gba àfiyèsí ni pé, ìjì yìí ni ìkẹta nínú àwọn ìjì tó jà ní ìlà oòrùn Japan láti September, lẹ́yìn tí ìjì líle tí wọ́n pè ní Typhoon Faxai àti Hagibis jà.
At least 81 homes of our brothers sustained damage.	Ìjì líle tó ṣẹ̀ṣẹ̀ jà yìí mú kí àwọn odò kún àkúnya, èyí sì fa ọ̀pọ̀ omíyalé ní agbègbè náà.
There are no reports of fatalities among our brothers; however, one sister was injured.	Ó kéré tán, ilé mọ́kànlélọ́gọ́rin (81) tó jẹ́ tàwọn ará wa ló bà jẹ́.
The brothers and sisters in Chiba Prefecture have suffered as a result of all three typhoons.	A ò gbọ́ pé ará wa kankan kú, àmọ́ arábìnrin kan fara pa. Ìjì yìí ti kó àwọn arákùnrin àtàwọn arábìnrin wa tó ń gbé ní ìpínlẹ̀ Chiba sí ìdààmú gan-an.
Three Disaster Relief Committees (DRCs) in the affected area were already spearheading the relief efforts in connection with typhoons Faxai and Hagibis.	Ìgbìmọ̀ mẹ́ta tó ń pèsè ìrànwọ́ nígbà àjálù ló ṣètò ìrànwọ́ láwọn agbègbè yìí nígbà tí ìjì Faxai àti Hagibis jà, àwọn náà ló sì ń pèsè ìrànwọ́ báyìí lẹ́yìn tí ìjì Bualoi jà.
These DRCs are now also caring for those affected by Bualoi.	Ẹ̀ka ọ́fíìsì wa tó wà ní Japan ń ti àwọn ìgbìmọ̀ yìí lẹ́yìn kí wọ́n lè pèsè ìtọ́jú ní kíákíá fáwọn ará wa.
The Japan branch is assisting the DRCs to care for the immediate needs of our brothers, such as providing assistance for cleaning, disinfecting, and repairing homes.	Wọ́n ń bá wọn tún àyíká wọn ṣe, wọ́n ń pèsè àwọn oògùn tó ń pa kòkòrò, wọ́n sì ń tún àwọn ilé wọn tó bà jẹ́ ṣe.
Circuit overseers are coordinating efforts to encourage the brothers and sisters.	Àwọn alábòójútó àyíká ń ṣe gbogbo ohun tí wọ́n lè ṣe láti fún àwọn ará ní ìṣírí, kí wọ́n sì tù wọ́n nínú.
"During this difficult time, we pray for our brothers in Japan, confident that Jehovah cares for his worshippers who are “crushed in spirit” by this series of natural disasters.—Psalm 34:18."""	"Lákòókò tí nǹkan le yìí, à ń gbàdúrà fún àwọn ará wa tó wà ní Japan, a sì mọ̀ pé Jèhófà máa bójú tó àwọn ìránṣẹ́ ẹ̀ tí “àárẹ̀ bá ẹ̀mí wọn” nítorí àjálù yìí.—Sáàmù 34:18."""
	
"""On September 9, 2019, powerful Typhoon Faxai made landfall near Tokyo, Japan."	"""Ní September 9, 2019 ìjì líle tó ń jẹ́ Faxai jà nítòsí Tokyo, lórílẹ̀-èdè Japan."
The typhoon packed winds of up to 180 kilometers per hour (approx. 112 mph) and left 580,000 homes without electricity.	Afẹ́fẹ́ ìjì náà lágbára débi pé ó fẹ́ dé ibi tó jìnnà tó ọgọ́sàn-án (180) kìlómítà láàárín wákàtí kan péré, ó sì ba iná mànàmáná ilé tó tó ẹgbẹ̀rún lọ́nà ọgọ́rùn-ún márùn-ún ó lé ọgọ́rin (580,000) jẹ́.
At least three people were killed.	Ó kéré tán èèyàn mẹ́ta ló pàdánù ẹ̀mí wọn.
The Japan branch office reports that no publishers were killed but seven of our brothers and sisters suffered injuries.	Ẹ̀ka ọ́fíìsì wa ní Japan ròyìn pé kò sí akéde kankan tó kú, àmọ́ méje lára àwọn ará wa fara pa.
Initial assessments indicate that the storm damaged 895 homes of our brothers, 28 Kingdom Halls, and one Assembly Hall located in Chiba.	Àyẹ̀wò tí wọ́n kọ́kọ́ ṣe fi hàn pé ọgọ́rùn-ún mẹ́jọ àti márùndínlọ́gọ́rùn-ún (895) ilé àwọn ará ló bà jẹ́, Gbọ̀ngàn Ìjọba méjìdínlọ́gbọ̀n (28) àti Gbọ̀ngàn Àpéjọ kan tó wà ni Chiba sì bà jẹ́.
The branch continues to assess Typhoon Faxai’s impact on our brothers.	Ẹ̀ka ọ́fíìsì ṣì ń ṣàyẹ̀wò àwọn ohun tí ìjì náà bà jẹ́ kí wọ́n lè pèsè ohun táwọn ará nílò.
"We pray that Jehovah, “the God who supplies endurance and comfort,” will continue to support our brothers and sisters affected by this disaster.—Romans 15:5."""	"A gbàdúrà pé kí Jèhófà, “Ọlọ́run tó ń fúnni ní ìfaradà àti ìtùnú” máa tu àwọn ará wa yìí nínú, kó sì dúró tì wọ́n lásìkò àjálù yìí.​—Róòmù 15:5"""
	
"""The president of Kazakhstan, Nursultan Nazarbayev, pardoned Teymur Akhmedov, and he was released from custody on April 4, 2018."	"""Nursultan Nazarbayev tó jẹ́ ààrẹ orílẹ̀-èdè Kazakhstan ní kí wọ́n dá Teymur Akhmedov sílẹ̀, wọ́n sì mú un kúrò látìmọ́lé ní April 4, 2018."
Earlier, on March 27, 2018, authorities permitted Brother Akhmedov to receive urgent surgical care in a hospital in Almaty, where he is currently recuperating.	Ṣáájú àkókò yẹn, ní March 27, 2018, àwọn aláṣẹ gba Arákùnrin Akhmedov láyè pé kó lọ ṣiṣẹ́ abẹ pàjáwìrì nílé ìwòsàn kan tó wà nílùú Almaty.
Brother Akhmedov, 61, has been in prison since January 18, 2017, for merely practicing his faith.	Ibẹ̀ ló wà báyìí, tí ara rẹ̀ ti ń yá díẹ̀díẹ̀.
He is glad to finally be reunited with his family.	Arákùnrin Akhmedov, ẹni ọdún mọ́kànlélọ́gọ́ta (61), ti wà lẹ́wọ̀n láti January 18, 2017, torí pé ó kàn ń ṣe ohun tó gbà gbọ́. Inú ẹ̀ dùn pé òun ti pa dà sílé báyìí lọ́dọ̀ àwọn mọ̀lẹ́bí òun.
"We all rejoice that Jehovah rescued his loyal servant.—2 Samuel 22:2."""	"Gbogbo wa là ń yọ̀ torí pé Jèhófà ti gba ìránṣẹ́ rẹ̀ olóòótọ́ sílẹ̀.​—2 Sámúẹ́lì 22:2."""
	
"""From May 11 to November 10, 2018, Jehovah’s Witnesses in Kazakhstan invited their neighbors to seven open houses, which they held in select cities throughout the country."	"""Bẹ̀rẹ̀ láti May 11 sí November 10, 2018, àwọn Ẹlẹ́rìí Jèhófà ní Kazakhstan pe àwọn èèyàn pé kí wọ́n wá ṣèbẹ̀wò sí Gbọ̀ngàn Ìjọba."
These events provided an opportunity for government officials, journalists, and academics, along with the public, to learn about Jehovah’s Witnesses. In total, over 1,500 people attended.	Lára àwọn tó tẹ́wọ́ gba ìkésíni náà ni àwọn òṣìṣẹ́ ìjọba, àwọn akọ̀ròyìn, àwọn ọ̀mọ̀wé àtàwọn míì, ètò yìí sì jẹ́ kí gbogbo wọn mọ púpọ̀ sí i nípa àwọn Ẹlẹ́rìí Jèhófà. Lápapọ̀, àwọn tó lé ní ẹgbẹ̀rún kan ààbọ̀ (1,500) ló lọ.
Locations of open houses: (1) Öskemen, (2) Qaraghandy, (3) Qostanay, (4) Semey, (5) Shymkent, (6) Taldyqorghan, and (7) Taraz.	Àwọn ìlú tí Gbọ̀ngàn Ìjọba náà wà: (1) Öskemen, (2) Qaraghandy, (3) Qostanay, (4) Semey, (5) Shymkent, (6) Taldyqorghan àti (7) Taraz.
