English,Yoruba
"The cause of that crash, it turned out, was an inexpensive rubber O-ring in the booster rocket that had frozen on the launchpad the night before and failed catastrophically moments after takeoff.","Nǹkan tó ṣokùnfa jíjá yẹn, àbájáde rẹ̀, jẹ́ rọ́bà òrùka-O tí kìí ràn nínú afún rọ́kẹ́tì lágbára tó ti dì sóri páádì-ìgbéra lálẹ́ẹ ó kọ̀la tó sì kọṣẹ́ lọ́nà tó léwu ní àsìkò díẹ̀ lẹ́yìn tó gbéra."
In this multibillion dollar enterprise that simple rubber O-ring made the difference between mission success and the calamitous death of seven astronauts.,Ní ilé-iṣẹ́ ọlọ́pọ̀ bílíọ̀nu dọ́là tí rọ́bà òrùka-O lásán ti ṣe ìyàtọ̀ láàárín iṣẹ́ tó yege àti àjálù ikú àwọn arédùmarè méje.
"An ingenious metaphor for this tragic setting is the O-ring production function, named by Harvard economist Michael Kremer after the Challenger disaster.","Ojúlówó àfiwé ẹlẹ́lọ̀ọ́ fún ibùdó ìṣẹ̀lẹ̀ burúkú yìí ni ojúṣe ìṣẹ̀da òrùka-O, tí onímọ̀ nípa ọrọ̀-ajé Michael Kremer fún lórúkọ lẹ́yìn àjálù burúkú àwọn oníja."
"The O-ring production function conceives of the work as a series of interlocking steps, links in a chain.","Iṣẹ́ ìpèsè òrùka-O fa ìròrí iṣẹ́ náà gẹ́gẹ́ bí oríṣiríṣi ìgbésẹ̀ tó wọnú ara wọn, tí wọ́n sopọ̀ nínú okùn kan."
Every one of those links must hold for the mission to succeed.,Ìkọ̀ọ̀kan nínú àwọn ìsopọ̀ wọ̀nyẹn gbọ́dọ̀ ṣẹlẹ̀ kí iṣẹ́ náà lè di àṣeyọrí.
"If any of them fails, the mission, or the product or the service, comes crashing down.","Bí ìkànkan nínú wọn bá kúnà, iṣẹ́ náà, tàbí ohun-èlò tàbí iṣẹ́ náà, yóò já lulẹ̀."
"This precarious situation has a surprisingly positive implication, which is that improvements in the reliability of any one link in the chain increases the value of improving any of the other links.","Ìṣẹ̀lẹ̀ aṣe é ṣe yìí ní àpadàbọ̀ rere tó yani lẹ́nu, tó ṣe wí pé àtúnṣe nínú ìgbáralé ìkọ̀ọ̀kan nínú àwọn ìsopọ̀ náà máa ṣe àfikún ìwúlò àtúnṣe ìkànkan àwọn ìsopọ̀ yókù."
"Concretely, if most of the links are brittle and prone to breakage, the fact that your link is not that reliable is not that important.","Ní àrídìmú, tí ọ̀pọ̀lọpọ̀ àwọn ìsopọ̀ náà bá le tí wọ́n sì lè kán, pàápàá pé ìsopọ̀ yín ò ṣé gbáralé ò fi bẹ́ẹ̀ ṣe pàtàkì."
Probably something else will break anyway.,Bóyá nǹkan mìíràn ló máa kán báyẹn.
"But as all the other links become robust and reliable, the importance of your link becomes more essential.","S̀ùgbọ́n bí àwọn ìsopọ̀ tókù ṣe ń tóbi síi tí wọ́n sì ṣe é gbáralé, pàtàki ìsopọ̀ yín yóò túbọ̀ wúlò si."
"In the limit, everything depends upon it.","Ní gbèdéke, gbogbo nǹkan ló gbára lé e."
The reason the O-ring was critical to space shuttle Challenger is because everything else worked perfectly.,Ìdí tí òrùka-O ṣe ṣe pàtàkì sí àwọn ọkọ̀ òfuurufú oníjà ni wí pé gbogbo nǹkan tókù ló ṣiṣẹ́ dáadáa.
If the Challenger were kind of the space era equivalent of Microsoft Windows 2000 --the reliability of the O-ring wouldn't have mattered because the machine would have crashed.,Bí àwọn oníjà náà bá jẹ́ adọ́gba pẹ̀lú Microsoft Window ọdún 2000 -- ìgbáralé òrùka-O ò ní kàn wọ́n nítorí ẹ̀rọ náà yóò ti já lulẹ̀.
Here's the broader point.,Kókó-ọ̀rọ̀ tó tún fẹjú rè é.
"In much of the work that we do, we are the O-rings.","Nínú ọ̀pọ̀lọ pọ̀ iṣẹ́ tí à ń ṣe, àwa ni òrùka-O."
"Yes, ATMs could do certain cash-handling tasks faster and better than tellers, but that didn't make tellers superfluous.","Bẹ́ẹ̀ ni, àwọn ẹ̀rọ ATM lè yára ṣe àwọn iṣẹ́ ju àwọn tí wọ́n ń fún ni lówó lọ, ṣùgbọ́n ìyẹn ò sọ àwọn tí wọ́n ń fún ni lówó di aláìwúlò."
It increased the importance of their problem-solving skills and their relationships with customers.,Ó ń ṣe àfikún sí pàtàki ìmọ̀ọ́ṣe ìyanjú-ìṣòro wọn àti àjọṣepọ̀ wọn pẹ̀lú àwọn oníbàárà.
"The same principle applies if we're building a building, if we're diagnosing and caring for a patient, or if we are teaching a class to a roomful of high schoolers.","Irú ìlànà bẹ́ẹ̀ la máa lò tí a bá ń kọ́ ilé kan, tí a bá ń ṣe àyẹ̀wò tí a sì ń ṣe ìtọ́jú àwọn aláìsàn, tàbí tí a bá ń kọ́ kílásì àwọn akẹ́kọ̀ọ́ ní ilé-ìwe girama tó kún dẹ́nu."
"As our tools improve, technology magnifies our leverage and increases the importance of our expertise and our judgment and our creativity.","Bi irinṣẹ́ ṣe ń dàgbá sókè, ìmọ̀-ẹ̀rọ tí ṣe àfikún agbára wa ó sì ti ṣe àfikún sí pàtàkì ìmọ̀-òjìni wa àti ìdájọ́ wa àti ọgbọ́n àtinúdá wa."
And that brings me to the second principle: never get enough.,Èyí ló mú mi lọ síbi ìlànà kejì: kòtó.
"You may be thinking, OK, O-ring, got it, that says the jobs that people do will be important.","Ẹ lè máa rò wí pé, ó dára, òrùka-O, ó yémi, tó sọ wí pé àwọn iṣẹ́ tí àwọn ènìyàn ń ṣe máa ṣe pàtàkì."
"They can't be done by machines, but they still need to be done.","Àwọn ẹ̀rọ ò lè ṣe wọ́n, ṣùgbọ́n wọ́n ṣì gbọdọ̀ di ṣíṣe."
But that doesn't tell me how many jobs there will need to be.,Ṣùgbọ́n ìyen ò sọ fún mi iye iṣẹ́ tí yóò wà.
"If you think about it, isn't it kind of self-evident that once we get sufficiently productive at something, we've basically worked our way out of a job?","Tí ẹ bá ronú nípa ẹ̀, ṣé kò fojú hàn pé tí a bá ti rí nǹkan ṣe, a ti wá ọ̀nà wa jáde kúrò níbi iṣẹ́ yẹn?"
"In 1900, 40 percent of all US employment was on farms.","Ní ọdún 1900, ìdá ogójì gbogbo ìgbanisíṣẹ́ ní orílẹ̀-ède US jẹ́ lórí oko."
"Today, it's less than two percent.","Lónì, ó ti dínkù ní ìdá méjì."
Why are there so few farmers today?,Kí ló dé tí àwọn àgbẹ́ ṣe kéré lónì?
It's not because we're eating less.,Kìí ṣe nítorí pé a ò jẹun púpọ̀.
"A century of productivity growth in farming means that now, a couple of million farmers can feed a nation of 320 million.","Òrún ọdún ìdàgbàsókè nínú iṣẹ́-àgbẹ̀ túmọ̀ sí wí pé ní báyìí, ìlọ́po ẹgbẹ̀rún-lọ́nà-ẹgbẹ̀rún àwọn àgbẹ̀ lè bọ́ orílẹ̀-èdè tó ní ẹgbẹ̀rún-lọ́nà-ẹgbẹ̀rún ọ̀rìn-dín-nírinwó lé lógún ènìyàn."
"That's amazing progress, but it also means there are only so many O-ring jobs left in farming.","Ìtẹ̀síwájú tó yanilẹ́nu nìyẹn, ṣùgbọ́n ó tún túmọ̀ sí wí pé àwọn iṣẹ́ òrùka-O tó pọ̀ ló kù nínú iṣẹ́ àgbẹ̀."
"So clearly, technology can eliminate jobs.","Ó fojú hàn kedere, ìmọ̀-ẹ̀rọ lè pa iṣẹ́."
Farming is only one example.,Àpẹẹrẹ kan ṣoṣo ni iṣẹ́-àgbẹ̀ jẹ́.
There are many others like it.,Àwọn mìíràn bi irú rẹ̀ tún wà.
But what's true about a single product or service or industry has never been true about the economy as a whole.,Ṣùgbọ́n nǹkan tó jẹ́ òtítọ́ nípa ohun-èlò kan ṣoṣo tàbí iṣẹ́ tàbí ilé-iṣẹ́ kò fìgbà kan jẹ́ òtítọ́ nípa ọrọ̀-ajé lápapọ̀.
"Many of the industries in which we now work -- health and medicine, finance and insurance, electronics and computing -- were tiny or barely existent a century ago.","Ọ̀pọ̀lọpọ̀ àwọn ilé-iṣẹ́ tí a ti ń ṣisẹ́ báyìí -- ìlera àti òògùn, ìṣúná àti ìdójútófò, ohun-èlò tó ń loná àti ẹ̀rọ-ayárabíàṣá -- kéré tàbí wọn ò fẹ́rẹ̀ sí rárá bí ọ̀rún ọdún sẹ́yìn."
"Many of the products that we spend a lot of our money on -- air conditioners, sport utility vehicles, computers and mobile devices -- were unattainably expensive, or just hadn't been invented a century ago.","Ọ̀pọ̀lọpọ̀ nínú àwọn èròjà tí à ń ná ọ̀pọ owó wa lé lórí -- ẹ̀rọ amúlétutù, àwọn ọkọ̀ ọ̀bọ̀kún ọlọ́yé, ẹ̀rọ-ayárabíàṣá àti àwọn ẹ̀rọ ìbánisọ̀rọ̀ -- gbówó lórí gidi gan-an, tàbí wọn ò tíì ṣẹ̀da wọn bí ọrún ọdún sẹ́yìn."
"As automation frees our time, increases the scope of what is possible, we invent new products, new ideas, new services that command our attention, occupy our time and spur consumption.","Bí àdáṣe ṣe ń ṣe ìtúsílẹ̀ àsìkò wa, tó ń ṣe àlékún ojú-ìwòye nǹkan tó ṣe é ṣe, a ṣẹ̀dá àwọn èròjà tuntun, èrò tuntun, iṣẹ́ tuntun t’ó ń pàṣẹ fún àkíyèsi wa, t’ó ń gba àkókò àti ìlo wa."
"You may think some of these things are frivolous -- extreme yoga, adventure tourism, Pokémon GO -- and I might agree with you.","Ẹ lè rò bóyá àwọn nǹkan wọ̀nyí jẹ́ ìná àpà -- ìpẹ̀kun yóga, ìrìn-àjo afẹ́, Pokémon GO -- mo sì lè gbà pẹ̀lú yín."
"But people desire these things, and they're willing to work hard for them.","Ṣùgbọ́n àwọn ènìyàn nífẹ̀ sí àwọn nǹkan wọ̀nyí, wọ́n sì ṣetán láti ṣiṣẹ́ kárakára fún wọn."
"The average worker in 2015 wanting to attain the average living standard in 1915 could do so by working just 17 weeks a year, one third of the time.","Àròpin àwọn òṣìṣẹ́ ní ọdún 2015 tí wọ́n dúró láti dé ipò àròpin ìgbeayé àwòkọ́ṣe ní ọdún 1915 lè ṣe bẹ́ẹ̀ pẹ̀lú ṣíṣe iṣẹ́ fún ọ̀sẹ̀ mẹ́tà-dín-lógún péré nínú ọdún kan, ìdá mẹ́ta àsìkò náà."
But most people don't choose to do that.,Ṣùgbọ́n ọ̀pọ̀lọpọ̀ ènìyàn kìí fẹ́ ṣe ìyẹn.
They are willing to work hard to harvest the technological bounty that is available to them.,Wọ́n ṣetán láti ṣiṣẹ́ kárakára láti kórè ìmọ̀-ẹ̀rọ lọ́pọ̀ bó ṣe wà fún wọn.
Material abundance has never eliminated perceived scarcity.,Wíwà lọ́pọ̀ àwọn ohun-èlò kò tíì pa ọ̀wọ́n ti a kẹ́fín.
"In the words of economist Thorstein Veblen, invention is the mother of necessity.","Nínú ọ̀rọ̀ onímọ̀ nípa ọrọ̀-ajé Thorstein Veblen, ìṣẹ̀dá ni ìyá fún kò ṣe é má nì."
"Now. So if you accept these two principles, the O-ring principle and the never-get-enough principle, then you agree with me.","Nítorí náà tí ẹ bá gba àwọn ìlànà méjì wọ̀nyí, ìlàna òrùka-O àti ìlàna kòtó, ẹ ó gbà pẹ̀lú mi nígbà náà."
There will be jobs.,Iṣẹ́ yóò wà.
Does that mean there's nothing to worry about?,Ṣé ìyẹn túmọ̀ sí wí pé kò sí nǹkankan láti bẹ̀rù?
"Automation, employment, robots and jobs -- it'll all take care of itself?","Ìdáṣe, ìgbanisíṣẹ́, ṣìgìdì-òyìnbó àti iṣẹ́ -- gbogbo wọn máa mójútó ara wọn?"
That is not my argument.,Kì í ṣe àríyànjiyàn mi nìyẹn.
Automation creates wealth by allowing us to do more work in less time.,Ìdáṣe ń pèse ọrọ̀ pẹ̀lú fífún wa ní àǹfààní láti ṣiṣẹ́ tó pọ̀ ní àkókò péréte.
"There is no economic law that says that we will use that wealth well, and that is worth worrying about.","Kò sí òfin ọrọ̀-ajé tó sọ wí pé a máa lo ọrọ̀ yẹn dáadáa, ìyen sì tó nǹkan tó yẹ ká ronú nípa rẹ̀."
"Consider two countries, Norway and Saudi Arabia.","Ẹ wo orílẹ̀-èdè méjì, Norway àti Saudi Arabia."
"Both oil-rich nations, it's like they have money spurting out of a hole in the ground.","Àwọn méjèèjì ni wọ́n ní epo, ó dà bí ẹni pé wọ́n ní owó tó ń jáde láti inú ihò kan nínú ilẹ̀ ni."
"But they haven't used that wealth equally well to foster human prosperity, human prospering.","Ṣùgbọ́n wọn ò lo ọrọ̀ náà dọ́gba dáadáa láti ṣe àtìlẹyìn fún àṣeyọrí ọmọ ènìyàn, àwọn ènìyàn tó ń ṣàṣeyọrí."
Norway is a thriving democracy.,Norway jẹ́ òṣèlú àwarawa tó ń dágbà.
"By and large, its citizens work and play well together.","Lápapọ̀, àwọn ọmọ-ilú rẹ̀ ń ṣe iṣẹ́ àti eré papọ̀."
It's typically numbered between first and fourth in rankings of national happiness.,Ó wà láàárín ipò àkọ́kọ́ sí ìkẹ́rin ní àtò ìdùnú orílẹ̀-èdè.
Saudi Arabia is an absolute monarchy in which many citizens lack a path for personal advancement.,Saudi Arabia jẹ́ ilú ọlọ́ba tí àwọn ọmọ-ìlú rẹ̀ ò ní ònà sí ìtẹ̀síwájú araẹni.
"It's typically ranked 35th among nations in happiness, which is low for such a wealthy nation.","Ó wà nípò karùn-lé-lọ́gbọ̀n nínú àwọn orílẹ̀-èdè tí wọ́n wà nínú ìdùnnú, tí ó kéré fún irú orílẹ̀-èdè tó lọ́rọ̀ bẹ́ẹ̀."
"Just by way of comparison, the US is typically ranked around 12th or 13th.","Pẹ̀lú ṣíṣe àfiwé lásán, orílẹ̀ ède US wà nípò kejìlá tàbí ìkẹtàlá."
The difference between these two countries is not their wealth and it's not their technology.,Ìyàtọ̀ tó wà láàárín àwọn orílẹ̀-èdè méjì yìí kì í ṣe ọrọ̀ wọn kì í sì í ṣe ìmọ̀-ẹ̀rọ wọn.
It's their institutions.,Àwọn ilé iṣẹ́ wọn ni.
Norway has invested to build a society with opportunity and economic mobility.,Norway ti dókòwò láti kọ́ àwùjọ tó ní àǹfààní àti àgbékiri ọrọ̀-ajé.
Saudi Arabia has raised living standards while frustrating many other human strivings.,Saudi Arabia ti ṣe àfikún sí afiṣòdiwọ̀n ìgbeayé nígba tí wọ́n ń wàhálà ọ̀pọ̀ ìgbìyànjú àwọn ènìyàn mìíràn.
"Two countries, both wealthy, not equally well off.","Orílẹ̀-èdè méjì, tí wọ́n lọ́rọ̀, tí ọrọ̀ wọn ò dọ́gba."
"And this brings me to the challenge that we face today, the challenge that automation poses for us.","Èyí ló mú mi wá síbi ìdojúkọ tí à ń kojú lónì, ìdojúkọ tí àdáṣe ń ṣe fún wa."
The challenge is not that we're running out of work.,Ìdojúkọ náà kìí ṣe wí pé kò sí iṣẹ́.
The US has added 14 million jobs since the depths of the Great Recession.,Orílẹ̀-ède US tí ṣe àfikún àádọ́ta-ọ̀kẹ́ mẹ́rìnlá iṣẹ́ láti ìgbà òpin òjòjo ọrọ̀-ajé tó lágbára.
"The challenge is that many of those jobs are not good jobs, and many citizens cannot qualify for the good jobs that are being created.","Ìdojúkọ ibẹ̀ ni wí pé ọ̀pọ̀lọpọ̀ àwọn iṣẹ́ wọ̀nyẹn kìí ṣe iṣẹ́ rere, ọ̀pọ̀lọpọ̀ àwọn ará ìlú ò sì peregedé fún iṣẹ́ gidi tí wọ́n pésè."
Employment growth in the United States and in much of the developed world looks something like a barbell with increasing poundage on either end of the bar.,Ìdàgbàsókè ìgbanisíṣẹ́ ní orílẹ̀-ède United States àti ní ọ̀pọ̀lọpọ̀ àwọn orílẹ́ èdè tí wọ́n ti gòkè àgbà dà bi irin tí wọ́n ń ṣe àfikún ìgbérin ní ìpẹ̀kun irin méjééjì.
"On the one hand, you have high-education, high-wage jobs like doctors and nurses, programmers and engineers, marketing and sales managers.","Ní apá kan, ẹ ní ẹ̀kọ́ gíga, àwọn iṣẹ́ tí owó-iṣẹ́ wọ́n ga bíi oníṣégùn òyìnbó àti àwọn olùtọ́-ilé-ìwòsàn, àwọn onímọ̀ nípa kọ̀mpúta àti àwọn onímọ̀-ẹ̀rọ, ìtajà àti àwọn alámòjútó ìtajà."
